time,amplitude
0.0,-0.02813708868526632
0.0027785495971103086,-0.024518794032388786
0.005557099194220617,0.009712862496406178
0.008335648791330925,-0.022106672465902567
0.011114198388441235,-0.034182878447462414
0.013892747985551544,0.04923399085933062
0.01667129758266185,-0.027859378969481353
0.01944984717977216,0.04950715239457416
0.02222839677688247,-0.016940868205960937
0.025006946373992776,-0.046889295125225786
0.027785495971103087,-0.046650981948944056
0.030564045568213394,0.028202707155312867
0.0333425951653237,0.05480723417665505
0.03612114476243401,0.026004304521396442
0.03889969435954432,0.014216292801818494
0.04167824395665463,0.04519534049280903
0.04445679355376494,0.02558981584304608
0.04723534315087525,-0.030870698166571793
0.05001389274798555,0.08908344475991083
0.052792442345095864,0.03486015625346364
0.055570991942206174,0.2441699848177791
0.05834954153931648,0.1441980955776238
0.06112809113642679,0.051386700906817157
0.06390664073353709,0.1227070268432274
0.0666851903306474,0.1389967938255368
0.06946373992775771,0.13677435611567984
0.07224228952486803,0.1824301220185941
0.07502083912197834,0.26638945208805126
0.07779938871908865,0.2421724216357968
0.08057793831619894,0.12358019068455284
0.08335648791330925,0.24323119596355994
0.08613503751041957,0.24933810995958994
0.08891358710752988,0.13482373956152877
0.09169213670464019,0.1320750395978884
0.0944706863017505,0.11215570444553272
0.09724923589886081,0.11917120096844824
0.1000277854959711,0.03420086598927993
0.10280633509308142,0.060159466811676686
0.10558488469019173,0.07916084203249651
0.10836343428730204,0.0055231967385974065
0.11114198388441235,0.06070812106417713
0.11392053348152266,0.06420735785051737
0.11669908307863296,0.3036702057174817
0.11947763267574327,0.4341030003520446
0.12225618227285358,0.8303424129372777
0.1250347318699639,1.0822077253196543
0.12781328146707419,1.347276755254803
0.1305918310641845,1.4159900475509646
0.1333703806612948,1.2651841919983502
0.13614893025840513,0.8512595058611139
0.13892747985551543,0.6093861218359776
0.14170602945262575,0.43837574920331535
0.14448457904973605,0.1188200788989086
0.14726312864684635,0.1526429955930798
0.15004167824395667,0.021740806586534427
0.15282022784106697,-0.01458027493974299
0.1555987774381773,0.01670273334661785
0.1583773270352876,-0.07098726084752938
0.1611558766323979,0.0744102974614951
0.1639344262295082,0.009386087023842322
0.1667129758266185,-0.0037092001334985284
0.16949152542372883,0.04370535076558106
0.17227007502083913,0.12142191790919304
0.17504862461794946,0.009213344615939784
0.17782717421505975,-0.0147858587269148
0.18060572381217005,-0.032638512017846
0.18338427340928037,-0.07141967766698402
0.18616282300639067,-0.06450552159360419
0.188941372603501,-0.07109880755569405
0.1917199222006113,-0.06297498433470715
0.19449847179772162,0.019998146649445332
0.19727702139483191,0.10170283662953135
0.2000555709919422,-0.07185260533701548
0.20283412058905254,0.029954031110663738
0.20561267018616283,-0.009217036464959017
0.20839121978327316,-0.1091243716803864
0.21116976938038345,-0.0012484565561350649
0.21394831897749375,-3.178149594777356e-05
0.21672686857460408,-0.0003914812402006575
0.21950541817171437,-0.010305681746091437
0.2222839677688247,-0.06817651687014176
0.225062517365935,0.055754731143119914
0.22784106696304532,0.03261109755630947
0.23061961656015562,0.10446719074349817
0.2333981661572659,0.04371353046965121
0.23617671575437624,0.0638174316607664
0.23895526535148653,0.0720047964099766
0.24173381494859686,0.05238272248753881
0.24451236454570716,0.08123644576122593
0.24729091414281748,0.06104592921833094
0.2500694637399278,0.03051811029297087
0.2528480133370381,0.11580929761758123
