time,amplitude
0.0,1.2789612874945626
0.0027785495971103086,0.9825621739443456
0.005557099194220617,0.7665883825425741
0.008335648791330925,0.5957001581866946
0.011114198388441235,0.5285500742484744
0.013892747985551544,0.12936586900639302
0.01667129758266185,-0.09373584429892133
0.01944984717977216,0.26985456054073903
0.02222839677688247,0.17116750783104243
0.025006946373992776,-0.06650184936308808
0.027785495971103087,-0.0302843822989926
0.030564045568213394,-0.02848219097757051
0.0333425951653237,0.0618840373816195
0.03612114476243401,-0.27120717985191667
0.03889969435954432,0.053908180118584274
0.04167824395665463,0.02619479110689312
0.04445679355376494,0.030710170431189773
0.04723534315087525,-0.07834842021842664
0.05001389274798555,-0.19050806564697975
0.052792442345095864,-0.06743018087974177
0.055570991942206174,0.016975096296510575
0.05834954153931648,0.15756164156392483
0.06112809113642679,-0.16798422534703755
0.06390664073353709,-0.15402043500606225
0.0666851903306474,-0.124747142148553
0.06946373992775771,-0.2371015550061667
0.07224228952486803,-0.043195908912229734
0.07502083912197834,-0.052197183614242144
0.07779938871908865,0.02798787220152422
0.08057793831619894,0.0038649750959851097
0.08335648791330925,-0.32902540934409874
0.08613503751041957,0.08561292148392945
0.08891358710752988,0.26625406472765784
0.09169213670464019,-0.0811802887039829
0.0944706863017505,0.04424869735351739
0.09724923589886081,-0.009608746336172992
0.1000277854959711,0.02149336855047175
0.10280633509308142,-0.1932906696209065
0.10558488469019173,-0.07886178075995409
0.10836343428730204,-0.007821552625642878
0.11114198388441235,0.027502793642987397
0.11392053348152266,-0.07257091604709155
0.11669908307863296,0.12467437134477484
0.11947763267574327,-0.06681785165526133
0.12225618227285358,0.27337575300317246
0.1250347318699639,0.05028456138116513
0.12781328146707419,0.0394885679786385
0.1305918310641845,-0.10433561506143489
0.1333703806612948,0.022074197796248397
0.13614893025840513,-0.0658563946101064
0.13892747985551543,0.2895146165954861
0.14170602945262575,-0.08268939640887923
0.14448457904973605,0.11267167075008094
0.14726312864684635,0.016476410697833833
0.15004167824395667,0.054176882685674145
0.15282022784106697,0.09035292631720077
0.1555987774381773,-0.0239034934569034
0.1583773270352876,0.2903065722823164
0.1611558766323979,0.009291656868105853
0.1639344262295082,0.10987295176819442
0.1667129758266185,-0.3923688881012423
0.16949152542372883,-0.08487790694227818
0.17227007502083913,0.22454872904905376
0.17504862461794946,0.07791486474418444
0.17782717421505975,0.05689913003488025
0.18060572381217005,-0.18656783239278368
0.18338427340928037,-0.24178527636883415
0.18616282300639067,0.0651504376072478
0.188941372603501,-0.19597260804115946
0.1917199222006113,0.10061648528694804
0.19449847179772162,0.21143275512741622
0.19727702139483191,0.033105196219169394
0.2000555709919422,-0.20698173925046423
0.20283412058905254,0.04821223627592337
0.20561267018616283,0.09185202348228796
0.20839121978327316,0.05631157035510079
0.21116976938038345,0.1976869574941435
0.21394831897749375,0.1494752626534515
0.21672686857460408,0.1939318419358142
0.21950541817171437,-0.23179390677586065
0.2222839677688247,0.1432569695689727
0.225062517365935,-0.1483254270694202
0.22784106696304532,0.06890910767631313
0.23061961656015562,0.30783198816781443
0.2333981661572659,0.29915662122382547
0.23617671575437624,0.12127934622219826
0.23895526535148653,0.37988362491547234
0.24173381494859686,0.17527515886851083
0.24451236454570716,0.2499952745694991
0.24729091414281748,0.18469739943626406
0.2500694637399278,0.23430073742939173
0.2528480133370381,0.29787302261655324
0.25562656293414837,0.3546707004566943
0.2584051125312587,0.3863214176484785
0.261183662128369,0.15506514944193622
0.26396221172547935,0.5493351784394372
0.2667407613225896,0.2701650016924689
0.26951931091969994,-0.023336015160512924
0.27229786051681026,-0.06882634232137272
0.27507641011392053,0.12020543351484057
0.27785495971103086,-0.06864498023388328
0.2806335093081412,-0.1825554600340204
