time,amplitude
0.0,-0.040943864569311414
0.0027785495971103086,0.023539626620758754
0.005557099194220617,-0.005919860220766225
0.008335648791330925,-0.05225473420811815
0.011114198388441235,0.060713096438083966
0.013892747985551544,-0.057865126891708425
0.01667129758266185,0.0038916357905472883
0.01944984717977216,-0.00573575164304214
0.02222839677688247,-0.08546789082220199
0.025006946373992776,0.027576181498788613
0.027785495971103087,-0.02005622954716344
0.030564045568213394,0.01978914789199834
0.0333425951653237,-0.004885277874904498
0.03612114476243401,0.029039554595386746
0.03889969435954432,0.020337902768434665
0.04167824395665463,0.02811319711066809
0.04445679355376494,-0.02771759212452206
0.04723534315087525,0.014152773256114363
0.05001389274798555,-0.10500141734923334
0.052792442345095864,0.0429532151211488
0.055570991942206174,-0.008049199527411689
0.05834954153931648,0.05387097518565479
0.06112809113642679,-0.006733771526052559
0.06390664073353709,-0.05496199883777186
0.0666851903306474,0.06512194442588193
0.06946373992775771,0.028880418371492668
0.07224228952486803,-0.01601375284720889
0.07502083912197834,-0.018829424678099664
0.07779938871908865,0.009119249359599199
0.08057793831619894,0.09490752933553115
0.08335648791330925,0.045880456707507095
0.08613503751041957,0.10827478850796404
0.08891358710752988,0.03182440386869368
0.09169213670464019,0.007081489841903495
0.0944706863017505,0.0748404671585778
0.09724923589886081,0.17119877240436396
0.1000277854959711,0.08428705684451653
0.10280633509308142,0.12352523258551922
0.10558488469019173,0.08600775445314571
0.10836343428730204,0.24073603618388606
0.11114198388441235,0.19919650226166682
0.11392053348152266,0.22168595742869948
0.11669908307863296,0.3256567168868451
0.11947763267574327,0.15247710710604903
0.12225618227285358,0.27601702576604675
0.1250347318699639,0.3350140508083012
0.12781328146707419,0.2146406188939071
0.1305918310641845,0.2677345438688323
0.1333703806612948,0.3148130759366107
0.13614893025840513,0.023692082373155787
0.13892747985551543,0.08160582929235768
0.14170602945262575,0.09559449972000322
0.14448457904973605,0.12763970296547478
0.14726312864684635,0.04492577365716042
0.15004167824395667,-6.18656551095928e-05
0.15282022784106697,-0.016210900654477705
0.1555987774381773,0.04486982189254346
0.1583773270352876,0.06196826041909795
0.1611558766323979,0.13702889713733077
0.1639344262295082,0.1493547754349818
0.1667129758266185,0.27591038624716857
0.16949152542372883,0.5050679501928859
0.17227007502083913,0.7759631440683729
0.17504862461794946,1.187325101309632
0.17782717421505975,1.4682840663617114
0.18060572381217005,1.4464230808012972
0.18338427340928037,1.3237628256863112
0.18616282300639067,0.9672117292717448
0.188941372603501,0.6642016958648409
0.1917199222006113,0.33448279350674454
0.19449847179772162,0.14917109139813925
0.19727702139483191,0.020860399623307713
0.2000555709919422,-0.09714832524687243
0.20283412058905254,0.026234035438066468
0.20561267018616283,0.006190977760365424
0.20839121978327316,-0.07334543438806633
0.21116976938038345,-0.0758182717599488
0.21394831897749375,-0.04640632532320977
0.21672686857460408,0.008539810291842953
0.21950541817171437,0.0015073178092864618
